id_product,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,otras_listas_precios_erp,servidor_sync,accion
3099,"Chocolatera India 3000ml","CHOCOLATERA INDIA 3LT RF-16323","21706","7707175163235","7707175163235","UND","UND",1.000000,0,0,0,0,0,25966.39,30900.00,30900.00,"Lista 1: 30900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3101,"Cubeta Hielo Imusa 2Und","CUBETA HIELO IMUSA RF-13343","21627","7702073133434","7702073133434","UND","UND",1.000000,0,0,0,0,0,12521.01,14900.00,14900.00,"Lista 1: 14900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3109,"Hermético  Wenploc  Recta  6XL No4 ALTO","HERMETICO WENPLOC No4 6LT RECTANGULAR ALTO","21703","7703152023608","7703152023608","UND","UND",1.000000,0,0,0,0,0,10042.02,11950.00,11950.00,"Lista 1: 11950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3111,"Olla Imusa Smart 20cm","OLLA IMUSA 20CM SMART","21671","7702073029553","7702073029553","UND","UND",1.000000,0,0,0,0,0,54033.61,64300.00,64300.00,"Lista 1: 64300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3120,"Olla Imusa Tapa Azul 20cm","OLLA IMUSA 20CM TAPA AZUL","17999","7702073005328","7702073005328","UND","UND",1.000000,0,0,0,0,0,50504.20,60100.00,60100.00,"Lista 1: 60100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3124,"Cacerola Ilko Sin Tapa 16Cm","CACEROLA ILKO 16CM ANTIADHERENTE SIN TAPA","18867","7703147362453","7703147362453","UND","UND",1.000000,0,0,0,0,0,17899.16,21300.00,21300.00,"Lista 1: 21300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3125,"Cacerola Imusa 14cm","CACEROLA IMUSA 14CM TALENT CON TAPA","21543","7702073038319","7702073038319","UND","UND",1.000000,2,2,2,0,2,25714.29,30600.00,30600.00,"Lista 1: 30600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3129,"Olla Imusa Talent 2000ml","OLLA IMUSA 18CM TALENT 2L REF 303818","21612","7702073038180","7702073038180","UND","UND",1.000000,2,2,2,0,2,62184.87,74000.00,74000.00,"Lista 1: 74000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3130,"Olla Imusa Talent 3000ml","OLLA IMUSA 20CM TALENT 3L","22875","7702073038197","7702073038197","UND","UND",1.000000,1,1,1,0,1,54369.75,64700.00,64700.00,"Lista 1: 64700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3131,"Sartén Imusa 12cm","SARTEN 12CM IMUSA C/T TALENT","21539","7702073038272","7702073038272","UND","UND",1.000000,4,4,4,0,4,34411.76,40950.00,40950.00,"Lista 1: 40950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3132,"Sartén Imusa 18cm","SARTEN IMUSA 18CM TALENT CON TAPA","19113","7702073038050","7702073038050","UND","UND",1.000000,7,7,7,0,7,47815.13,56900.00,56900.00,"Lista 1: 56900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3137,"Sartén Antiadherente Ilko 26cm","SARTEN ILKO 26CM ANTIADHERENTE","18870","7806810236126","7806810236126","UND","UND",1.000000,1,1,1,0,1,37394.96,44500.00,44500.00,"Lista 1: 44500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3138,"Sartén Wok Ilko Con Tapa Vidrio 28cm","SARTEN ILKO 28CM WOK CON TAPA","20879","7806810239257","7806810239257","UND","UND",1.000000,7,7,7,0,7,71428.57,85000.00,85000.00,"Lista 1: 85000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3139,"Sartén Imusa Con Tapa Vidrio 30cm","SARTEN IMUSA 30CM ANTIADHERENTE CON TAPA VIDRIO","19109","7702073038135","7702073038135","UND","UND",1.000000,6,6,6,0,6,70588.24,84000.00,84000.00,"Lista 1: 84000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3142,"Kit de Sartenes Imusa Básico 3 Und","SARTEN IMUSA 18-20-24 CM KIT BASICO","8776","7702073026484","7702073026484","KIT","KIT",1.000000,19,19,19,0,19,55210.08,65700.00,65700.00,"Lista 1: 65700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3144,"Recipiente Hermético Ingepro X300n nº3","RECIPIENTE INGEPRO No3 30OZ HERMETICO","23354","7707289943945","7707289943945","UND","UND",1.000000,0,0,0,0,0,6722.69,8000.00,8000.00,"Lista 1: 8000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3145,"Lechero Ilko Sin Tapa 1500ml","LECHERO ILKO 14CM 1.5LT SIN TAPA","18876","7806810239363","7806810239363","UND","UND",1.000000,0,0,0,0,0,36974.79,44000.00,44000.00,"Lista 1: 44000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3147,"Jarra Imusa Naranja 1500ml","JARRA IMUSA 1.5LT SIN MEZCLADOR","19119","7702073126214","7702073126214","UND","UND",1.000000,0,0,0,0,0,7521.01,8950.00,8950.00,"Lista 1: 8950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3148,"Jarra Lechera Np","","30239","7702860114318","30239","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,8361.34,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3150,"Salero Palillero Plesco","SALERO PLESCO RF-1090 PARRILLERO","18021","7703036010908","7703036010908","UND","UND",1.000000,0,0,0,0,0,1512.61,1800.00,1800.00,"Lista 1: 1800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3151,"Balde Colplast 12000ml","","21711","7707286232202","21711","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,30252.10,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3152,"Bandeja para Café El Mayorista 35x22cm","","21882","6901934779311","21882","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,11680.67,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3157,"Recipiente Hermético Kendy 350ml","CJA KENDY 350ML FRESH BAJA RF-61320","21678","7703036613208","7703036613208","UND","UND",1.000000,12,12,12,0,12,4159.66,4950.00,4950.00,"Lista 1: 4950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3168,"Jabonera Persal Estrella","JABONERA PERSAL RF-0418 ESTRELLA","22017","7704561418054","7704561418054","UND","UND",1.000000,9,9,9,0,9,3361.34,4000.00,4000.00,"Lista 1: 4000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3169,"Jarra Kendy Mixer 1700ml","JARRA KENDY 1.7LT RF-61470","21618","7703036614700","7703036614700","UND","UND",1.000000,13,13,13,0,13,7226.89,8600.00,8600.00,"Lista 1: 8600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3170,"Jarra Kendy 3000ml","JARRA KENDY 3L REF 60260","18391","7703036602608","7703036602608","UND","UND",1.000000,2,2,2,0,2,8823.53,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3171,"Jarra Practitapa Kendy 3000ml","JARRA KENDY 2.2LT KOOL","21292","7703036602615","7703036602615","UND","UND",1.000000,8,8,8,0,8,5126.05,6100.00,6100.00,"Lista 1: 6100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3176,"Rallador Elma Simple X24cm","","21872","6901934779441","21872","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,12184.87,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3190,"Juego Tarro Ingepro Multi X4u Vaca","JUEGO TARRO INGEPRO MULTI VACA","22880","7707193628471","7707193628471","UND","UND",1.000000,0,0,0,0,0,19327.73,23000.00,23000.00,"Lista 1: 23000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3194,"Coge Ollas Silicona El Mayorista 2 Und","GUANTE EL MAYORISTA COGE OLLAS SILICONA RF-PB0925","22876","6901934832016","6901934832016","UND","UND",1.000000,0,0,0,0,0,4621.85,5500.00,5500.00,"Lista 1: 5500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3195,"Guante Coge Ollas Silicona El Mayorista","GUANTE EL MAYORISTA COGE OLLAS SILICONA RF-901","21310","6901934567048","6901934567048","UND","UND",1.000000,0,0,0,0,0,4159.66,4950.00,4950.00,"Lista 1: 4950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3197,"Colador Ilko Café X10cm","COLADOR ILKO 10CM CAFE","18864","7806810281706","7806810281706","UND","UND",1.000000,5,5,5,0,5,8235.29,9800.00,9800.00,"Lista 1: 9800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3198,"Colador Plástico Ilko 14cm","COLADOR ILKO 14CM PLASTICO","22161","7806810285025","7806810285025","UND","UND",1.000000,0,0,0,0,0,9915.97,11800.00,11800.00,"Lista 1: 11800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3199,"Colador Ilko Café X14cm","COLADOR ILKO 14CM CAFE","18865","7706810281713","7706810281713","UND","UND",1.000000,15,15,15,0,15,9411.76,11200.00,11200.00,"Lista 1: 11200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3200,"Colador Ilko Acero Inoxidable 20cm","COLADOR ILKO 20CM ACERO INOXIDABLE","21764","7806810281065","7806810281065","UND","UND",1.000000,5,5,5,0,5,25168.07,29950.00,29950.00,"Lista 1: 29950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3202,"Colador Np No 13","COLADOR NP RF-11196 No13","18006","770286011196","770286011196","UND","UND",1.000000,0,0,0,0,0,2521.01,3000.00,3000.00,"Lista 1: 3000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3203,"Colador Np No 17","COLADOR No 17 11197","18007","7702860111973","7702860111973","UND","UND",1.000000,6,6,6,0,6,2436.97,2900.00,2900.00,"Lista 1: 2900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3204,"Colador Tromoplas No 1","COLADOR TROMOPLAS No1","22965","7704055022040","7704055022040","UND","UND",1.000000,6,6,7,0,6,1596.64,1900.00,1900.00,"Lista 1: 1900.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3205,"Colador Tromoplas No 3","COLADOR TROMOPLAS  No 3 DECO","22967","7704055022064","7704055022064","UND","UND",1.000000,8,8,8,0,8,3361.34,4000.00,4000.00,"Lista 1: 4000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3210,"Cuchara Ilko Bambú","CUCHARA ILKO BAMBU","18883","7806810255813","7806810255813","UND","UND",1.000000,0,0,0,0,0,5840.34,6950.00,6950.00,"Lista 1: 6950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3213,"Cucharón Nessie Dinosaurio","","22174","6901934400062","22174","","",1.000000,SIN_MATCH,SIN_MATCH,5,0,SIN_MATCH,9663.87,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3214,"Cuchillo Multiusos Ilko 11cm","","20600","7806810264013","20600","","",1.000000,SIN_MATCH,SIN_MATCH,5,0,SIN_MATCH,9915.97,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3217,"Exprimidor de Limones Ilko","EXPRIMIDOR ILKO LIMON","18881","7806810255646","7806810255646","UND","UND",1.000000,0,0,0,0,0,24789.92,29500.00,29500.00,"Lista 1: 29500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3220,"Kit Coge Ollas Lunay 3 Und","KIT LUNAY GUANTE LIMPION COGE OLLA","21376","7707299321528","7707299321528","KIT","KIT",1.000000,4,4,4,0,4,9159.66,10900.00,10900.00,"Lista 1: 10900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3221,"Limpión Lunay Mágico 1 Und","LIMPION LUNAY MAGICO 1U","21378","7707299321061","7707299321061","UND","UND",1.000000,18,18,18,0,18,5798.32,6900.00,6900.00,"Lista 1: 6900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3222,"Limpión Lunay Decorado 3 Und","LIMPION LUNAY DECORADO","21375","7707299321542","7707299321542","PAQ","PAQ",1.000000,31,31,42,0,31,9159.66,10900.00,10900.00,"Lista 1: 10900.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3223,"Molinillo Plástico Persal","MOLINILLO PERSAL RF-04250 PLASTICO","21699","7704561425021","7704561425021","UND","UND",1.000000,2,2,2,0,2,4117.65,4900.00,4900.00,"Lista 1: 4900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3225,"Pelador Vertical Ilko","PELADOR ILKO VERTICAL","21133","7806810243179","7806810243179","UND","UND",1.000000,4,4,4,0,4,7731.09,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3226,"Rallador Acero Inoxidable Ilko","RALLADOR ILKO METALICO ACERO INOXIDABLE","20503","7806810221115","7806810221115","UND","UND",1.000000,0,0,0,0,0,13697.48,16300.00,16300.00,"Lista 1: 16300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3227,"Rallador Plástico Plesco","RALLADOR PLESCO RF-1012 COCINA","18334","7703036010120","7703036010120","UND","UND",1.000000,0,0,0,0,0,5798.32,6900.00,6900.00,"Lista 1: 6900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3230,"Sacacorchos Doble Palanca Ilko","SACACORCHO ILKO","18880","7806810252249","7806810252249","UND","UND",1.000000,2,2,2,0,2,21764.71,25900.00,25900.00,"Lista 1: 25900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3234,"Volteador Liso Bambú Ilko","VOLTEADOR ILKO BAMBU LISO","18882","7806810255806","7806810255806","UND","UND",1.000000,24,24,24,0,24,6050.42,7200.00,7200.00,"Lista 1: 7200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3238,"Recipientes Herméticos Vidrio Home Elements 5 Und","","23363","7707855213267","23363","","",1.000000,SIN_MATCH,SIN_MATCH,4,0,SIN_MATCH,6638.66,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3244,"Termo Imusa Liso 1000ml","TERMO IMUSA 1LT LISO","18389","7702073129048","7702073129048","UND","UND",1.000000,8,8,8,0,8,27731.09,33000.00,33000.00,"Lista 1: 33000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3255,"Batidora de Mano Home Elements 5 velocidades.","BATIDORA HOMEEL 5VEL+TURBO 1459N","23360","7707289949282","7707289949282","UND","UND",1.000000,1,1,1,0,1,74537.82,88700.00,88700.00,"Lista 1: 88700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3260,"Protector Solar Babaria Pieles Sensibles Spf 50 200ml","","20315","8410412000505","20315","","",1.000000,SIN_MATCH,SIN_MATCH,1,0,SIN_MATCH,54621.85,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3262,"Protector Solar Balao Spf 50 120gr","BLOQUEADOR BALAO 120G SPF50","12919","7704768002124","7704768002124","UND","UND",1.000000,17,17,17,0,17,24453.78,29100.00,29100.00,"Lista 1: 29100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3263,"Protector Solar Balao Spf 50 60gr","BLOQUEADOR BALAO 60G SPF50","12920","7704768002117","7704768002117","UND","UND",1.000000,19,19,19,0,19,17647.06,21000.00,21000.00,"Lista 1: 21000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3265,"Protector Solar Sundark Spf 60 120gr","BLOQUEADOR SUNDARK 120ML FPS60 ADULTO","11924","7707016403940","7707016403940","FCO","FCO",1.000000,11,11,11,0,11,42436.97,50500.00,50500.00,"Lista 1: 50500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3266,"Protector Solar Sundark Kids Spf 60 120gr","BLOQUEADOR SUNDAR 120ML KIDS FPS60","11925","7707016404596","7707016404596","FCO","FCO",1.000000,2,2,2,0,2,41680.67,49600.00,49600.00,"Lista 1: 49600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3268,"Aceite Bronceador Balao Fps 5 240ml","BRONCEADOR BALAO 240ML SPRAY FPS5","16585","7704768004333","7704768004333","FCO","FCO",1.000000,8,8,8,0,8,23991.60,28550.00,28550.00,"Lista 1: 28550.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3269,"Crema Corporal Babaria Aceite de Oliva 400ml","CREMA BABARIA 400ML ACEITE OLIVA BODY MILK","18847","8410412047357","8410412047357","FCO","FCO",1.000000,12,12,12,0,12,8823.53,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3275,"Crema Para Piernas Goicoechea Árnica y Manzanilla 400ml","","7160","650240032356","7160","","",1.000000,SIN_MATCH,SIN_MATCH,1,0,SIN_MATCH,35798.32,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3277,"Crema Corporal Johnson's Baby Hidratante 800ml","CREMA JOHNSON 800ML ORIGINAL","15051","7702031927334","7702031927334","FCO","FCO",1.000000,10,10,11,0,10,44201.68,52600.00,52600.00,"Lista 1: 52600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3278,"Crema Corporal Lubriderm Extra Humectante 200ml","","4896","7702035435989","4896","","",1.000000,SIN_MATCH,SIN_MATCH,11,0,SIN_MATCH,19663.87,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3279,"Crema Corporal Lubriderm Extra Humectante 120ml","","3805","7501007528786","3805","","",1.000000,SIN_MATCH,SIN_MATCH,14,0,SIN_MATCH,11756.30,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3280,"Crema Corporal Lubriderm Reparación Intensiva 120ml","OBS. JOHNSON LUBRID REPARAC INTENS 120ML","21356","7501007528939","7501007528939","UND","UND",1.000000,0,0,16,0,0,15714.29,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,ACTUALIZAR_STOCK
3281,"Crema Corporal Lubriderm UV-15 Protección Solar 120ml","","3811","7702035468154","3811","","",1.000000,SIN_MATCH,SIN_MATCH,15,0,SIN_MATCH,15714.29,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3282,"Crema Corporal Lubriderm Reparación Intensiva 200mL","CREMA LUBRIDERM 200ML REPARACION INTENSIVA","7247","7702035870384","7702035870384","FCO","FCO",1.000000,13,13,13,0,13,21932.77,26100.00,26100.00,"Lista 1: 26100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3283,"Crema Corporal Lubriderm UV-15 Protección Solar 200ml","CREMA LUBRIDERM 200ML UV-15","4849","7702035416155","7702035416155","UND","UND",1.000000,6,6,6,0,6,21932.77,26100.00,26100.00,"Lista 1: 26100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3284,"Crema Corporal Lubriderm Extra Humectante 400ml + Crema Extra Humectación 200ml","","9778","7702035457370","9778","","",1.000000,SIN_MATCH,SIN_MATCH,4,0,SIN_MATCH,36764.71,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3286,"Crema Corporal Lubriderm Extra Humectante 750ml","","8287","7501007531120","8287","","",1.000000,SIN_MATCH,SIN_MATCH,9,0,SIN_MATCH,40546.22,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3287,"Crema Corporal Lubriderm Reparación Intensiva 750ml","CREMA LUBRIDERM 750ML REPARACION INTENSIVA","14685","7702031311218","7702031311218","FCO","FCO",1.000000,19,19,19,0,19,43697.48,52000.00,52000.00,"Lista 1: 52000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3288,"Crema Corporal Lubriderm UV-15 Protección Solar 750mL","CREMA LUBRIDERM 750ML UV-15","11716","7702035916679","7702035916679","FCO","FCO",1.000000,13,13,13,0,13,46974.79,55900.00,55900.00,"Lista 1: 55900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3289,"Crema Corporal Nivea Reafirmante Q10 1000ml","CREMA NIVEA 1000ML MILK Q10","12822","4005900491060","4005900491060","FCO","FCO",1.000000,5,5,5,0,5,56302.52,67000.00,67000.00,"Lista 1: 67000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3290,"Crema Corporal Nivea Soft Milk 1000ml","CREMA NIVEA 1000ML SOFT MILK 48H","19528","4005900491053","4005900491053","UND","UND",1.000000,13,13,13,0,13,50378.15,59950.00,59950.00,"Lista 1: 59950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3291,"Crema Corporal Nivea Express Hydration 1000ml","","16457","4005808228249","16457","","",1.000000,SIN_MATCH,SIN_MATCH,3,0,SIN_MATCH,40252.10,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
3292,"Crema Corporal Nivea Milk Nutritiva 625ml","CREMA NIVEA 625ML MILK NUTITRIVA 48H","19134","4005900581341","4005900581341","UND","UND",1.000000,4,4,4,0,4,38613.45,45950.00,45950.00,"Lista 1: 45950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3293,"Crema Corporal Vasenol Recuperación Esencial 1000mL","CREMA VASENOL 1000ML RECUPERACION ESENCIAL","13892","7501056342470","7501056342470","FCO","FCO",1.000000,110,110,110,0,110,27016.81,32150.00,32150.00,"Lista 1: 32150.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3295,"Agua de Rosas Drofarma 450ml","AGUA ROSAS 450ML FCO TONICO FACIAL CORPORAL DROFARMA","8068","7703166002743","7703166002743","FCO","FCO",1.000000,0,0,0,0,0,4453.78,5300.00,5300.00,"Lista 1: 5300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3297,"Crema Facial Nivea Cuidado Anti-Arrugas 50ml","CREMA NIVEA 50ML FACIAL ANTIARRUGAS","14649","42277088","42277088","UND","UND",1.000000,4,4,4,0,4,20882.35,24850.00,24850.00,"Lista 1: 24850.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3303,"Crema Facial Nivea Aclarado Natural 100ml","CREMA NIVEA 100ML FACIAL ACLARANTE NATURAL","16809","42277071","42277071","UND","UND",1.000000,0,0,0,0,0,27647.06,32900.00,32900.00,"Lista 1: 32900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3304,"Crema Facial Nivea Cuidado Nutritivo 100mL","CREMA NIVEA 100ML FACIAL CUIDADO NUTRITIVO","4017","42277057","42277057","UND","UND",1.000000,16,16,16,0,16,11638.66,13850.00,13850.00,"Lista 1: 13850.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3306,"Crema Facial Nivea Hidratante 30ml","CREMA NIVEA 30ML FACIAL HIDRATANTE","2588","4005800137655","4005800137655","UND","UND",1.000000,15,15,15,0,15,13025.21,15500.00,15500.00,"Lista 1: 15500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3307,"Crema Facial Nivea Aclarado Natural 50ml","CREMA NIVEA 50ML FACIAL ACLARANTE NATURAL","16810","42277064","42277064","UND","UND",1.000000,0,0,0,0,0,18025.21,21450.00,21450.00,"Lista 1: 21450.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3308,"Crema Facial Nivea Cuidado Nutritivo 50ml","CREMA NIVEA 50ML FACIAL CUIDADO NUTRITIVO","7390","42277040","42277040","UND","UND",1.000000,9,9,9,0,9,12983.19,15450.00,15450.00,"Lista 1: 15450.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3309,"Crema Facial Nivea Hidratante 60ml","CREMA NIVEA 60ML FACIAL HIDRATANTE","2589","4005800137679","4005800137679","UND","UND",1.000000,17,17,17,0,17,22647.06,26950.00,26950.00,"Lista 1: 26950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3311,"Crema Facial Pond's Clarant B3 Fps 30 100gr","CREMA PONDS 100G FACIAL CLARANT B3 FPS30","15183","7506306216778","7506306216778","UND","UND",1.000000,45,45,44,0,45,18277.31,21750.00,21750.00,"Lista 1: 21750.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3312,"Crema Facial Pond's Clarant Piel Normal a Grasa B3 100gr","CREMA PONDS 100G FACIAL CLARANT B3 PIEL NORMAL A GRASA","3272","7501056330309","7501056330309","UND","UND",1.000000,9,9,9,0,9,24453.78,29100.00,29100.00,"Lista 1: 29100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3313,"Crema Facial Pond's Clarant B3 Piel Normal a Seca 50gr","CREMA PONDS 50G FACIAL CLARANT B3 PIEL NORMAL A SECA","3275","7501056330255","7501056330255","UND","UND",1.000000,7,7,7,0,7,15042.02,17900.00,17900.00,"Lista 1: 17900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3315,"Crema Facial Pond's S Humectante Fps 30 100gr","CREMA PONDS 100G FACIAL HUMECTANTE Y NUTRITIVA FPS30","20442","7506306216761","7506306216761","UND","UND",1.000000,3,3,3,0,3,21092.44,25100.00,25100.00,"Lista 1: 25100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3316,"Crema Facial Pond's Rejuveness Fps 30 100gr","CREMA PONDS 100G FACIAL REJUVENESS FPS30","23073","7506306216785","7506306216785","UND","UND",1.000000,9,9,9,0,9,26680.67,31750.00,31750.00,"Lista 1: 31750.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3317,"Crema Facial Pond's Rejuveness Pague 100gr Lleve 150gr","CREMA PONDS 100G FACIAL REJUVENESS FPS30 +PONDS 50G","8267","7702006402699","7702006402699","OFE","OFE",1.000000,17,17,18,0,17,29369.75,34950.00,34950.00,"Lista 1: 34950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3318,"Crema Facial Pond's Rejuveness 100gr","CREMA PONDS 100G FACIAL REJUVENESS","4517","7501056330491","7501056330491","UND","UND",1.000000,10,10,10,0,10,24327.73,28950.00,28950.00,"Lista 1: 28950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3319,"Crema Facial Pond's S Nutritiva 100gr","CREMA PONDS 100G FACIAL NUTRITIVA","3766","7501056326142","7501056326142","UND","UND",1.000000,0,0,0,0,0,20924.37,24900.00,24900.00,"Lista 1: 24900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3320,"Crema Facial Pond's Rejuveness 200gr","CREMA PONDS 200G FACIAL REJUVENESS","5145","7501056330552","7501056330552","UND","UND",1.000000,57,57,58,0,57,33907.56,40350.00,40350.00,"Lista 1: 40350.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
3321,"Crema Facial Pond's S Nutritiva 200gr","CREMA PONDS 200G FACIAL NUTRITIVA","5192","7501056326166","7501056326166","UND","UND",1.000000,82,82,82,0,82,27310.92,32500.00,32500.00,"Lista 1: 32500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3322,"Crema Facial Pond's C Pepino 50gr","CREMA PONDS 50G FACIAL EXTRACTO PEPINO","3271","7501056326265","7501056326265","UND","UND",1.000000,53,53,53,0,53,12605.04,15000.00,15000.00,"Lista 1: 15000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
3323,"Crema Facial Pond's Clarant B3 Piel Normal a Grasa 50gr","CREMA PONDS 50G FACIAL CLARANT B3 PIEL NORMAL A GRASA","3274","7501056330293","7501056330293","UND","UND",1.000000,8,8,8,0,8,15126.05,18000.00,18000.00,"Lista 1: 18000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
